Claim_ID,Claim_Date,Sale_ID,Repair_Status
CL-30012,Microsoft.OleDb.Date,PD-01201,Pending
CL-9068,Microsoft.OleDb.Date,DV-88574,In Progress
CL-27152,Microsoft.OleDb.Date,YZ-8341,Completed
CL-39135,Microsoft.OleDb.Date,FY-47611,Pending
CL-3940,Microsoft.OleDb.Date,LC-7060,Rejected
CL-60293,Microsoft.OleDb.Date,GK-5005,Rejected
CL-25708,Microsoft.OleDb.Date,LY-6065,Pending
CL-84253,Microsoft.OleDb.Date,CZ-73432,Pending
CL-1607,Microsoft.OleDb.Date,BP-21528,Pending
CL-59124,Microsoft.OleDb.Date,ZM-11701,Rejected
CL-65102,Microsoft.OleDb.Date,UT-2716,Completed
CL-93277,Microsoft.OleDb.Date,LQ-98148,Rejected
CL-3382,Microsoft.OleDb.Date,UX-575919,Pending
CL-57456,Microsoft.OleDb.Date,OP-21609,In Progress
CL-33309,Microsoft.OleDb.Date,JV-3634,Rejected
CL-31856,Microsoft.OleDb.Date,CE-77518,Pending
CL-73736,Microsoft.OleDb.Date,EO-58059,Completed
CL-53418,Microsoft.OleDb.Date,LK-2912,Rejected
CL-86629,Microsoft.OleDb.Date,FO-96053,In Progress
CL-2708,Microsoft.OleDb.Date,RM-30822,Completed
CL-9385,Microsoft.OleDb.Date,WP-47661,Pending
CL-30002,Microsoft.OleDb.Date,QT-6707,Rejected
CL-40362,Microsoft.OleDb.Date,NL-9047,In Progress
CL-58259,Microsoft.OleDb.Date,JR-512574,Completed
CL-30829,Microsoft.OleDb.Date,MW-713700,Pending
CL-78877,Microsoft.OleDb.Date,KL-8150,In Progress
CL-40219,Microsoft.OleDb.Date,AG-212956,Completed
CL-2035,Microsoft.OleDb.Date,XN-02463,Rejected
CL-83371,Microsoft.OleDb.Date,OC-939243,In Progress
CL-7322,Microsoft.OleDb.Date,AX-29493,Completed
CL-2227,Microsoft.OleDb.Date,IL-587872,Pending
CL-38128,Microsoft.OleDb.Date,LX-92655,Completed
CL-81195,Microsoft.OleDb.Date,OJ-389419,Completed
CL-56852,Microsoft.OleDb.Date,HG-650588,In Progress
CL-7525,Microsoft.OleDb.Date,AR-9559,Pending
CL-46598,Microsoft.OleDb.Date,NR-175972,In Progress
CL-29272,Microsoft.OleDb.Date,DX-693785,In Progress
CL-4305,Microsoft.OleDb.Date,JM-8220,Pending
CL-88651,Microsoft.OleDb.Date,UK-308690,Rejected
CL-51928,Microsoft.OleDb.Date,KT-51534,In Progress
CL-10014,Microsoft.OleDb.Date,HU-6489,Completed
CL-62079,Microsoft.OleDb.Date,IX-920566,Pending
CL-58123,Microsoft.OleDb.Date,WK-8617,Pending
CL-3379,Microsoft.OleDb.Date,DK-62109,Rejected
CL-59520,Microsoft.OleDb.Date,YV-742905,Rejected
CL-62711,Microsoft.OleDb.Date,XW-150802,Completed
CL-7056,Microsoft.OleDb.Date,SE-3893,In Progress
CL-5648,Microsoft.OleDb.Date,EY-46751,In Progress
CL-12954,Microsoft.OleDb.Date,QN-1213,Rejected
CL-91381,Microsoft.OleDb.Date,DQ-73477,Completed
CL-43357,Microsoft.OleDb.Date,AZ-4409,Rejected
CL-7154,Microsoft.OleDb.Date,XR-77847,In Progress
CL-26992,Microsoft.OleDb.Date,VU-90069,Completed
CL-40030,Microsoft.OleDb.Date,VL-99582,In Progress
CL-79718,Microsoft.OleDb.Date,BK-7698,In Progress
CL-3480,Microsoft.OleDb.Date,UL-7161,Pending
CL-57405,Microsoft.OleDb.Date,VD-490495,Completed
CL-55605,Microsoft.OleDb.Date,UR-91297,Rejected
CL-6608,Microsoft.OleDb.Date,XS-39952,Pending
CL-79342,Microsoft.OleDb.Date,EM-544727,Rejected
CL-65449,Microsoft.OleDb.Date,GE-25402,Pending
CL-7301,Microsoft.OleDb.Date,JK-913551,Pending
CL-52444,Microsoft.OleDb.Date,NM-391794,Pending
CL-6053,Microsoft.OleDb.Date,VL-79993,Completed
CL-60673,Microsoft.OleDb.Date,ZQ-26521,Completed
CL-44357,Microsoft.OleDb.Date,DF-302633,In Progress
CL-35485,Microsoft.OleDb.Date,GV-78922,Pending
CL-4454,Microsoft.OleDb.Date,UA-062719,Rejected
CL-47908,Microsoft.OleDb.Date,CD-5521,In Progress
CL-2040,Microsoft.OleDb.Date,YO-110609,Pending
CL-56130,Microsoft.OleDb.Date,RU-7967,Completed
CL-7963,Microsoft.OleDb.Date,YB-478488,Rejected
CL-21265,Microsoft.OleDb.Date,KH-97344,Pending
CL-83575,Microsoft.OleDb.Date,FS-90182,Completed
CL-68626,Microsoft.OleDb.Date,NO-883274,In Progress
CL-47988,Microsoft.OleDb.Date,CG-7180,Pending
CL-5956,Microsoft.OleDb.Date,AH-55233,Pending
CL-4118,Microsoft.OleDb.Date,YI-3458,Pending
CL-45019,Microsoft.OleDb.Date,WG-8044,In Progress
CL-99931,Microsoft.OleDb.Date,TC-38245,In Progress
CL-55899,Microsoft.OleDb.Date,BS-882179,Completed
CL-1081,Microsoft.OleDb.Date,NE-733205,In Progress
CL-8588,Microsoft.OleDb.Date,PQ-084871,Pending
CL-89643,Microsoft.OleDb.Date,LK-796820,Pending
CL-99384,Microsoft.OleDb.Date,PS-423629,In Progress
CL-92698,Microsoft.OleDb.Date,BC-466386,Completed
CL-9849,Microsoft.OleDb.Date,DU-4305,In Progress
CL-4127,Microsoft.OleDb.Date,FB-8954,In Progress
CL-67855,Microsoft.OleDb.Date,OY-2413,In Progress
CL-6523,Microsoft.OleDb.Date,NM-770407,Rejected
CL-94999,Microsoft.OleDb.Date,HG-9041,Rejected
CL-5750,Microsoft.OleDb.Date,BK-86730,In Progress
CL-496,Microsoft.OleDb.Date,CM-90715,Pending
CL-1257,Microsoft.OleDb.Date,OO-062229,Completed
CL-94637,Microsoft.OleDb.Date,OF-234593,Pending
CL-18556,Microsoft.OleDb.Date,XT-5425,In Progress
CL-92825,Microsoft.OleDb.Date,BH-68881,Pending
CL-62020,Microsoft.OleDb.Date,GE-66147,Rejected
CL-9093,Microsoft.OleDb.Date,TK-982215,In Progress
CL-29123,Microsoft.OleDb.Date,WS-054589,In Progress
CL-83545,Microsoft.OleDb.Date,VA-8845,Rejected
CL-65527,Microsoft.OleDb.Date,UL-476642,Completed
CL-92653,Microsoft.OleDb.Date,PK-714866,Pending
CL-37320,Microsoft.OleDb.Date,ZA-7724,In Progress
CL-61453,Microsoft.OleDb.Date,HR-10315,Completed
CL-867,Microsoft.OleDb.Date,EV-01909,Rejected
CL-73492,Microsoft.OleDb.Date,XS-06869,Completed
CL-14880,Microsoft.OleDb.Date,BL-292378,In Progress
CL-11791,Microsoft.OleDb.Date,AM-6098,Pending
CL-78209,Microsoft.OleDb.Date,KG-1688,Rejected
CL-90192,Microsoft.OleDb.Date,KK-16240,Pending
CL-51573,Microsoft.OleDb.Date,YH-886818,Pending
CL-80341,Microsoft.OleDb.Date,DU-71877,Completed
CL-7015,Microsoft.OleDb.Date,JF-6266,Completed
CL-59624,Microsoft.OleDb.Date,TR-4312,Completed
CL-6448,Microsoft.OleDb.Date,YK-36125,Rejected
CL-88785,Microsoft.OleDb.Date,SL-4997,Pending
CL-15098,Microsoft.OleDb.Date,PK-118995,Completed
CL-80121,Microsoft.OleDb.Date,BH-36979,Rejected
CL-63023,Microsoft.OleDb.Date,OL-9773,In Progress
CL-5963,Microsoft.OleDb.Date,NA-1075,Completed
CL-97913,Microsoft.OleDb.Date,BS-80325,Pending
CL-49307,Microsoft.OleDb.Date,AT-95768,In Progress
CL-87436,Microsoft.OleDb.Date,FC-1207,Pending
CL-87250,Microsoft.OleDb.Date,DJ-55441,Completed
CL-87000,Microsoft.OleDb.Date,HR-07692,Pending
CL-2652,Microsoft.OleDb.Date,IB-0279,Rejected
CL-93431,Microsoft.OleDb.Date,UQ-8066,Rejected
CL-53224,Microsoft.OleDb.Date,DN-1030,Pending
CL-52939,Microsoft.OleDb.Date,MG-32060,Pending
CL-65447,Microsoft.OleDb.Date,VT-4846,Completed
CL-91577,Microsoft.OleDb.Date,BC-60958,Rejected
CL-16994,Microsoft.OleDb.Date,OI-9763,Rejected
CL-76860,Microsoft.OleDb.Date,WM-8499,Completed
CL-1822,Microsoft.OleDb.Date,PI-956721,In Progress
CL-7959,Microsoft.OleDb.Date,CJ-959471,Rejected
CL-22448,Microsoft.OleDb.Date,UU-4300,Rejected
CL-91280,Microsoft.OleDb.Date,WD-043130,In Progress
CL-633,Microsoft.OleDb.Date,JG-62841,In Progress
CL-76720,Microsoft.OleDb.Date,EW-28300,Completed
CL-68094,Microsoft.OleDb.Date,PU-61182,Completed
CL-96275,Microsoft.OleDb.Date,YQ-211143,Pending
CL-82071,Microsoft.OleDb.Date,TP-017172,Completed
CL-84302,Microsoft.OleDb.Date,DQ-5982,Completed
CL-85324,Microsoft.OleDb.Date,JW-599150,Pending
CL-63888,Microsoft.OleDb.Date,DF-34642,Completed
CL-68797,Microsoft.OleDb.Date,WD-75530,Pending
CL-8291,Microsoft.OleDb.Date,FK-179840,Pending
CL-7506,Microsoft.OleDb.Date,WW-110687,Rejected
CL-66940,Microsoft.OleDb.Date,KE-571365,Pending
CL-62120,Microsoft.OleDb.Date,FI-3132,In Progress
CL-84656,Microsoft.OleDb.Date,OR-2956,In Progress
CL-82459,Microsoft.OleDb.Date,IC-17678,Completed
CL-7941,Microsoft.OleDb.Date,HL-9304,Rejected
CL-31092,Microsoft.OleDb.Date,QA-76732,In Progress
CL-69857,Microsoft.OleDb.Date,PO-63308,Rejected
CL-7819,Microsoft.OleDb.Date,JH-06393,Completed
CL-50152,Microsoft.OleDb.Date,DF-649324,Rejected
CL-57699,Microsoft.OleDb.Date,CN-29539,Pending
CL-87643,Microsoft.OleDb.Date,AW-790466,Rejected
CL-77197,Microsoft.OleDb.Date,BQ-176216,Completed
CL-7089,Microsoft.OleDb.Date,SC-72852,In Progress
CL-98972,Microsoft.OleDb.Date,ZD-0661,Rejected
CL-84201,Microsoft.OleDb.Date,FM-7458,In Progress
CL-16552,Microsoft.OleDb.Date,CN-31589,Completed
CL-7150,Microsoft.OleDb.Date,SV-6458,Pending
CL-10023,Microsoft.OleDb.Date,QZ-1507,In Progress
CL-93698,Microsoft.OleDb.Date,KX-53851,In Progress
CL-5671,Microsoft.OleDb.Date,FI-519042,Pending
CL-67804,Microsoft.OleDb.Date,UN-931753,Pending
CL-5128,Microsoft.OleDb.Date,TY-585018,Rejected
CL-2999,Microsoft.OleDb.Date,QS-51334,Completed
CL-30142,Microsoft.OleDb.Date,KZ-15609,Completed
CL-189,Microsoft.OleDb.Date,DR-45544,Pending
CL-26631,Microsoft.OleDb.Date,JE-54134,Pending
CL-61530,Microsoft.OleDb.Date,IP-214913,Completed
CL-63081,Microsoft.OleDb.Date,RO-537727,Completed
CL-881,Microsoft.OleDb.Date,TN-665452,Completed
CL-1818,Microsoft.OleDb.Date,UQ-1090,Pending
CL-39171,Microsoft.OleDb.Date,OU-73239,Rejected
CL-92602,Microsoft.OleDb.Date,MP-0091,Rejected
CL-9594,Microsoft.OleDb.Date,UE-33143,Rejected
CL-56875,Microsoft.OleDb.Date,DI-4283,Rejected
CL-8492,Microsoft.OleDb.Date,DL-0356,Completed
CL-55759,Microsoft.OleDb.Date,KV-91803,Completed
CL-64527,Microsoft.OleDb.Date,CC-5939,In Progress
CL-7980,Microsoft.OleDb.Date,FZ-380462,In Progress
CL-95010,Microsoft.OleDb.Date,QE-8974,Completed
CL-25217,Microsoft.OleDb.Date,PR-39767,Completed
CL-2070,Microsoft.OleDb.Date,CL-387681,Rejected
CL-7277,Microsoft.OleDb.Date,CF-8244,Rejected
CL-52822,Microsoft.OleDb.Date,HH-2360,In Progress
CL-37938,Microsoft.OleDb.Date,QL-1376,Rejected
CL-5278,Microsoft.OleDb.Date,CG-4605,Pending
CL-97774,Microsoft.OleDb.Date,EG-414019,In Progress
CL-22037,Microsoft.OleDb.Date,AX-9770,Completed
CL-16299,Microsoft.OleDb.Date,VK-3765,Completed
CL-88367,Microsoft.OleDb.Date,UV-633953,In Progress
CL-51475,Microsoft.OleDb.Date,MY-7397,Rejected
CL-66018,Microsoft.OleDb.Date,CX-371390,Rejected
CL-61615,Microsoft.OleDb.Date,PN-109850,Rejected
CL-51912,Microsoft.OleDb.Date,GB-94273,Pending
CL-38371,Microsoft.OleDb.Date,HW-63091,Completed
CL-78436,Microsoft.OleDb.Date,KN-46929,Completed
CL-9758,Microsoft.OleDb.Date,EU-1480,Completed
CL-27432,Microsoft.OleDb.Date,VW-2162,Rejected
CL-55799,Microsoft.OleDb.Date,NV-031666,Pending
CL-23320,Microsoft.OleDb.Date,NL-2846,In Progress
CL-7994,Microsoft.OleDb.Date,DI-306901,Pending
CL-9096,Microsoft.OleDb.Date,WV-41962,In Progress
CL-88523,Microsoft.OleDb.Date,QE-5238,Completed
CL-35443,Microsoft.OleDb.Date,KC-2979,In Progress
CL-43887,Microsoft.OleDb.Date,TK-833943,Completed
CL-54880,Microsoft.OleDb.Date,XE-670987,Rejected
CL-98266,Microsoft.OleDb.Date,LD-4656,In Progress
CL-3779,Microsoft.OleDb.Date,RR-8409,Pending
CL-18620,Microsoft.OleDb.Date,TC-3449,Completed
CL-88750,Microsoft.OleDb.Date,FG-0164,Pending
CL-56425,Microsoft.OleDb.Date,SV-7229,In Progress
CL-37730,Microsoft.OleDb.Date,AE-844600,Rejected
CL-2682,Microsoft.OleDb.Date,DQ-722190,Rejected
CL-92466,Microsoft.OleDb.Date,CL-63646,In Progress
CL-37744,Microsoft.OleDb.Date,ZB-439105,Rejected
CL-41034,Microsoft.OleDb.Date,IG-82337,Rejected
CL-5103,Microsoft.OleDb.Date,JO-58262,Rejected
CL-95405,Microsoft.OleDb.Date,AR-1281,Completed
CL-62861,Microsoft.OleDb.Date,YZ-928581,Rejected
CL-83230,Microsoft.OleDb.Date,MO-40650,Pending
CL-54453,Microsoft.OleDb.Date,UW-52848,Rejected
CL-2236,Microsoft.OleDb.Date,AM-5351,Completed
CL-48213,Microsoft.OleDb.Date,ZS-5614,Pending
CL-5008,Microsoft.OleDb.Date,MK-52568,Rejected
CL-39608,Microsoft.OleDb.Date,LH-727122,Pending
CL-25508,Microsoft.OleDb.Date,EK-785839,In Progress
CL-33057,Microsoft.OleDb.Date,SI-3407,Rejected
CL-61072,Microsoft.OleDb.Date,OO-7267,In Progress
CL-37376,Microsoft.OleDb.Date,SZ-166407,Pending
CL-78591,Microsoft.OleDb.Date,SX-0041,Completed
CL-7709,Microsoft.OleDb.Date,PJ-504491,Completed
CL-51101,Microsoft.OleDb.Date,EQ-536948,Rejected
CL-98621,Microsoft.OleDb.Date,XV-15706,Completed
CL-50083,Microsoft.OleDb.Date,OO-861061,Pending
CL-84947,Microsoft.OleDb.Date,EM-692486,Pending
CL-66707,Microsoft.OleDb.Date,FW-82227,Pending
CL-71878,Microsoft.OleDb.Date,MY-65800,Completed
CL-3620,Microsoft.OleDb.Date,QT-6133,Rejected
CL-1846,Microsoft.OleDb.Date,XH-4289,In Progress
CL-1209,Microsoft.OleDb.Date,FI-0806,In Progress
CL-86298,Microsoft.OleDb.Date,PS-6279,Rejected
CL-1737,Microsoft.OleDb.Date,EF-312776,In Progress
CL-2423,Microsoft.OleDb.Date,ZZ-24270,Pending
CL-4498,Microsoft.OleDb.Date,JZ-657889,Rejected
CL-38840,Microsoft.OleDb.Date,NE-9542,Pending
CL-70172,Microsoft.OleDb.Date,DJ-49028,In Progress
CL-9257,Microsoft.OleDb.Date,BH-027582,Pending
CL-294,Microsoft.OleDb.Date,RA-51721,Pending
CL-6457,Microsoft.OleDb.Date,TI-79040,Pending
CL-66838,Microsoft.OleDb.Date,QY-107308,Completed
CL-1509,Microsoft.OleDb.Date,NR-2029,Completed
CL-8112,Microsoft.OleDb.Date,AJ-8363,In Progress
CL-13323,Microsoft.OleDb.Date,XV-8152,Completed
CL-6782,Microsoft.OleDb.Date,SK-395002,Completed
CL-1862,Microsoft.OleDb.Date,UB-867190,Pending
CL-73885,Microsoft.OleDb.Date,JK-258964,Completed
CL-3882,Microsoft.OleDb.Date,TG-238698,In Progress
CL-909,Microsoft.OleDb.Date,NH-61055,In Progress
CL-8555,Microsoft.OleDb.Date,ED-51665,Pending
CL-26461,Microsoft.OleDb.Date,ES-61405,In Progress
CL-19678,Microsoft.OleDb.Date,HP-870927,Rejected
CL-7965,Microsoft.OleDb.Date,QR-40061,Pending
CL-30354,Microsoft.OleDb.Date,QX-7818,Pending
CL-97221,Microsoft.OleDb.Date,TN-210325,Pending
CL-38217,Microsoft.OleDb.Date,XE-825319,In Progress
CL-776,Microsoft.OleDb.Date,GK-1190,In Progress
CL-84809,Microsoft.OleDb.Date,MB-60971,Completed
CL-34120,Microsoft.OleDb.Date,KE-051922,Rejected
CL-95154,Microsoft.OleDb.Date,SD-75802,In Progress
CL-12545,Microsoft.OleDb.Date,XH-58503,In Progress
CL-12894,Microsoft.OleDb.Date,WL-5425,In Progress
CL-50955,Microsoft.OleDb.Date,ZJ-99199,In Progress
CL-55732,Microsoft.OleDb.Date,JN-8630,Rejected
CL-24857,Microsoft.OleDb.Date,JQ-45113,Completed
CL-9780,Microsoft.OleDb.Date,ME-90242,In Progress
CL-4306,Microsoft.OleDb.Date,EN-06251,Pending
CL-83824,Microsoft.OleDb.Date,PZ-021961,Pending
CL-36331,Microsoft.OleDb.Date,MM-94252,Pending
CL-89095,Microsoft.OleDb.Date,VL-574287,Rejected
CL-126,Microsoft.OleDb.Date,AB-95425,In Progress
CL-64734,Microsoft.OleDb.Date,CP-5889,Rejected
CL-92532,Microsoft.OleDb.Date,MH-168166,Pending
CL-7658,Microsoft.OleDb.Date,RN-922803,Pending
CL-49924,Microsoft.OleDb.Date,EH-3301,Completed
CL-83166,Microsoft.OleDb.Date,LE-7140,Pending
CL-65859,Microsoft.OleDb.Date,JO-4393,Rejected
CL-67961,Microsoft.OleDb.Date,ND-786763,Completed
CL-1336,Microsoft.OleDb.Date,CB-46312,Pending
CL-76649,Microsoft.OleDb.Date,GP-9160,Completed
CL-13701,Microsoft.OleDb.Date,YN-8810,Completed
CL-40465,Microsoft.OleDb.Date,UQ-15875,Completed
CL-60446,Microsoft.OleDb.Date,LX-895312,Completed
CL-4094,Microsoft.OleDb.Date,OZ-488757,In Progress
CL-23155,Microsoft.OleDb.Date,CF-781390,In Progress
CL-73922,Microsoft.OleDb.Date,JH-3406,Rejected
CL-4817,Microsoft.OleDb.Date,XI-53071,Pending
CL-67892,Microsoft.OleDb.Date,QQ-0462,Pending
CL-73682,Microsoft.OleDb.Date,HO-63606,Rejected
CL-75079,Microsoft.OleDb.Date,KZ-648617,Rejected
CL-96725,Microsoft.OleDb.Date,FM-73641,Pending
CL-20909,Microsoft.OleDb.Date,KV-71763,In Progress
CL-9882,Microsoft.OleDb.Date,CL-3586,Rejected
CL-7046,Microsoft.OleDb.Date,QK-2304,In Progress
CL-69203,Microsoft.OleDb.Date,GD-5282,In Progress
CL-21335,Microsoft.OleDb.Date,CV-3583,Rejected
CL-6850,Microsoft.OleDb.Date,VR-333670,Completed
CL-23959,Microsoft.OleDb.Date,LY-34261,Pending
CL-54315,Microsoft.OleDb.Date,DI-86406,Pending
CL-46061,Microsoft.OleDb.Date,NQ-8979,In Progress
CL-9931,Microsoft.OleDb.Date,LG-8172,Pending
CL-2351,Microsoft.OleDb.Date,HZ-82957,Completed
CL-16352,Microsoft.OleDb.Date,GE-5340,Rejected
CL-62788,Microsoft.OleDb.Date,ZX-22863,Pending
CL-73462,Microsoft.OleDb.Date,ZB-99258,Completed
CL-84528,Microsoft.OleDb.Date,AS-3147,Rejected
CL-11063,Microsoft.OleDb.Date,IX-640837,In Progress
CL-4730,Microsoft.OleDb.Date,IW-820813,Rejected
CL-53601,Microsoft.OleDb.Date,LW-929973,Pending
CL-49559,Microsoft.OleDb.Date,QW-5034,Completed
CL-7987,Microsoft.OleDb.Date,YQ-7736,Completed
CL-72661,Microsoft.OleDb.Date,SL-7844,In Progress
CL-55889,Microsoft.OleDb.Date,KK-710222,Completed
CL-89974,Microsoft.OleDb.Date,JB-74153,Pending
CL-10505,Microsoft.OleDb.Date,BI-1571,In Progress
CL-54472,Microsoft.OleDb.Date,VR-439456,Rejected
CL-23868,Microsoft.OleDb.Date,JF-032568,Completed
CL-43343,Microsoft.OleDb.Date,MN-73285,Completed
CL-8431,Microsoft.OleDb.Date,CT-82778,Pending
CL-85201,Microsoft.OleDb.Date,MI-3572,Completed
CL-1764,Microsoft.OleDb.Date,EA-41356,Pending
CL-23239,Microsoft.OleDb.Date,UI-4899,In Progress
CL-20662,Microsoft.OleDb.Date,PO-077467,In Progress
CL-61989,Microsoft.OleDb.Date,ZW-49994,In Progress
CL-1461,Microsoft.OleDb.Date,UJ-65536,Pending
CL-40023,Microsoft.OleDb.Date,HF-81075,Completed
CL-4351,Microsoft.OleDb.Date,PC-79833,Rejected
CL-87864,Microsoft.OleDb.Date,IF-01623,Completed
CL-91288,Microsoft.OleDb.Date,NF-56843,In Progress
CL-50569,Microsoft.OleDb.Date,QJ-00982,Rejected
CL-19112,Microsoft.OleDb.Date,KU-44397,In Progress
CL-53204,Microsoft.OleDb.Date,QZ-854189,Pending
CL-70812,Microsoft.OleDb.Date,KD-363230,Rejected
CL-88091,Microsoft.OleDb.Date,VN-34426,Pending
CL-1385,Microsoft.OleDb.Date,YO-04102,In Progress
CL-8419,Microsoft.OleDb.Date,HP-342258,Pending
CL-81932,Microsoft.OleDb.Date,OU-754619,Rejected
CL-30155,Microsoft.OleDb.Date,OA-451282,Completed
CL-58908,Microsoft.OleDb.Date,CD-800610,In Progress
CL-5066,Microsoft.OleDb.Date,GL-1662,Completed
CL-59389,Microsoft.OleDb.Date,AO-6842,In Progress
CL-71353,Microsoft.OleDb.Date,RL-5831,In Progress
CL-90412,Microsoft.OleDb.Date,EQ-56709,Pending
CL-90582,Microsoft.OleDb.Date,YT-6490,In Progress
CL-54795,Microsoft.OleDb.Date,GW-5424,In Progress
CL-9618,Microsoft.OleDb.Date,BH-1265,Rejected
CL-5903,Microsoft.OleDb.Date,GK-0858,Rejected
CL-25352,Microsoft.OleDb.Date,PP-688506,Completed
CL-26380,Microsoft.OleDb.Date,QD-7923,In Progress
CL-13956,Microsoft.OleDb.Date,LK-51375,Completed
CL-81917,Microsoft.OleDb.Date,GZ-862427,In Progress
CL-8264,Microsoft.OleDb.Date,JO-1395,Completed
CL-47381,Microsoft.OleDb.Date,FH-65175,In Progress
CL-76504,Microsoft.OleDb.Date,XU-7393,Completed
CL-55549,Microsoft.OleDb.Date,QT-222215,Rejected
CL-7315,Microsoft.OleDb.Date,QG-220160,In Progress
CL-55653,Microsoft.OleDb.Date,BA-55620,In Progress
CL-2621,Microsoft.OleDb.Date,PU-16781,In Progress
CL-5965,Microsoft.OleDb.Date,NR-861027,Pending
CL-6427,Microsoft.OleDb.Date,PG-75844,Completed
CL-24191,Microsoft.OleDb.Date,MF-1655,Completed
CL-3918,Microsoft.OleDb.Date,SZ-0667,In Progress
CL-5634,Microsoft.OleDb.Date,QB-4793,In Progress
CL-99352,Microsoft.OleDb.Date,US-69922,Pending
CL-96952,Microsoft.OleDb.Date,CC-659095,In Progress
CL-91811,Microsoft.OleDb.Date,ME-3247,Pending
CL-18799,Microsoft.OleDb.Date,NM-24440,In Progress
CL-40552,Microsoft.OleDb.Date,MN-9179,In Progress
CL-33381,Microsoft.OleDb.Date,KE-6449,Rejected
CL-65295,Microsoft.OleDb.Date,YB-261809,Rejected
CL-43916,Microsoft.OleDb.Date,AL-94344,Completed
CL-428,Microsoft.OleDb.Date,DA-44098,Pending
CL-66424,Microsoft.OleDb.Date,PA-6590,Pending
CL-93018,Microsoft.OleDb.Date,ZT-22223,In Progress
CL-429,Microsoft.OleDb.Date,FS-229352,In Progress
CL-42587,Microsoft.OleDb.Date,QK-25989,Rejected
CL-12915,Microsoft.OleDb.Date,PT-11182,Rejected
CL-58150,Microsoft.OleDb.Date,JJ-96019,Pending
CL-2273,Microsoft.OleDb.Date,AN-5012,In Progress
CL-75022,Microsoft.OleDb.Date,TK-6988,In Progress
CL-6049,Microsoft.OleDb.Date,LY-110891,Completed
CL-4395,Microsoft.OleDb.Date,PG-95654,In Progress
CL-24877,Microsoft.OleDb.Date,QG-2354,In Progress
CL-1922,Microsoft.OleDb.Date,SW-26055,Completed
CL-1582,Microsoft.OleDb.Date,ID-32463,Rejected
CL-4897,Microsoft.OleDb.Date,SA-5337,Pending
CL-6419,Microsoft.OleDb.Date,JB-438703,In Progress
CL-83293,Microsoft.OleDb.Date,DM-4526,In Progress
CL-1616,Microsoft.OleDb.Date,GJ-7382,Rejected
CL-46816,Microsoft.OleDb.Date,JK-7215,Rejected
CL-676,Microsoft.OleDb.Date,HJ-486219,Rejected
CL-719,Microsoft.OleDb.Date,OZ-4747,In Progress
CL-95680,Microsoft.OleDb.Date,FG-80822,Rejected
CL-55320,Microsoft.OleDb.Date,TW-43680,In Progress
CL-79865,Microsoft.OleDb.Date,ET-58846,Completed
CL-46676,Microsoft.OleDb.Date,JG-09125,Pending
CL-88008,Microsoft.OleDb.Date,IZ-2264,Rejected
CL-8324,Microsoft.OleDb.Date,EL-694537,Rejected
CL-28801,Microsoft.OleDb.Date,MU-944973,Rejected
CL-43119,Microsoft.OleDb.Date,VM-63350,Completed
CL-47090,Microsoft.OleDb.Date,SV-7258,Pending
CL-59657,Microsoft.OleDb.Date,PK-4489,In Progress
CL-79876,Microsoft.OleDb.Date,TJ-98208,In Progress
CL-9076,Microsoft.OleDb.Date,WB-85229,Rejected
CL-82260,Microsoft.OleDb.Date,UX-737634,Rejected
CL-8469,Microsoft.OleDb.Date,TY-953980,Rejected
CL-50376,Microsoft.OleDb.Date,WT-756646,In Progress
CL-19557,Microsoft.OleDb.Date,LN-682857,Rejected
CL-52734,Microsoft.OleDb.Date,BS-6755,In Progress
CL-18533,Microsoft.OleDb.Date,JN-84804,Rejected
CL-7670,Microsoft.OleDb.Date,DP-6560,In Progress
CL-81094,Microsoft.OleDb.Date,IW-61221,In Progress
CL-2431,Microsoft.OleDb.Date,DY-7347,Completed
CL-35783,Microsoft.OleDb.Date,LT-80099,Completed
CL-67616,Microsoft.OleDb.Date,YN-3957,Pending
CL-73128,Microsoft.OleDb.Date,YR-806790,In Progress
CL-8473,Microsoft.OleDb.Date,YK-84905,Pending
CL-53548,Microsoft.OleDb.Date,DQ-6382,In Progress
CL-9157,Microsoft.OleDb.Date,FO-4094,Completed
CL-34822,Microsoft.OleDb.Date,FD-565916,Completed
CL-11580,Microsoft.OleDb.Date,BL-4965,Completed
CL-16969,Microsoft.OleDb.Date,AL-728809,Rejected
CL-17261,Microsoft.OleDb.Date,OT-1194,Completed
CL-8350,Microsoft.OleDb.Date,KC-1714,Completed
CL-75565,Microsoft.OleDb.Date,TI-0136,Completed
CL-7719,Microsoft.OleDb.Date,AP-193454,Pending
CL-25645,Microsoft.OleDb.Date,AJ-57395,In Progress
CL-5639,Microsoft.OleDb.Date,XO-320745,Pending
CL-80065,Microsoft.OleDb.Date,IU-80641,Pending
CL-84654,Microsoft.OleDb.Date,IG-5067,In Progress
CL-7247,Microsoft.OleDb.Date,CL-778371,Completed
CL-2168,Microsoft.OleDb.Date,XJ-778433,In Progress
CL-36302,Microsoft.OleDb.Date,FQ-49950,Rejected
CL-62322,Microsoft.OleDb.Date,ID-40744,Pending
CL-36356,Microsoft.OleDb.Date,WZ-5405,Completed
CL-56158,Microsoft.OleDb.Date,RX-1516,In Progress
CL-94192,Microsoft.OleDb.Date,EG-835593,Completed
CL-13008,Microsoft.OleDb.Date,KU-73913,In Progress
CL-37687,Microsoft.OleDb.Date,WH-3629,Rejected
